-3.245269596,-0.97375032
2.377048147,-0.745718372
0.368536747,0.949274859
1.725188794,-0.125649823
-1.443666312,0.14207302
-4.929794373,0.211627258
1.764606059,-0.161702176
-3.939673451,-0.666618166
1.711635868,-0.120470466
-0.34779406,0.905709166
1.574124729,-0.012368935
1.910413068,-0.291229969
0.395324103,0.939404457
-0.014745321,1.015519919
3.263560883,-0.967670002
-4.831748287,0.12768675
3.774827303,-0.808910987
4.652981622,-0.06532411
0.90720439,0.617900504
-0.536988985,0.874966455
4.193760289,-0.49177643
-0.696561906,0.780799998
2.752644819,-0.90105195
-4.286726971,-0.396174104
-4.580623941,-0.135340485
-4.854776636,0.141314058
1.787756072,-0.204594158
-0.110716818,0.998859808
0.088721972,1.030392589
-2.528751245,-0.833717729
2.225239584,-0.597920141
4.211553499,-0.497405302
-0.150923786,1.015549836
3.323946471,-0.988975248
3.5652456,-0.919661037
-2.187393491,-0.56630724
-0.737002281,0.770384617
-4.764005516,0.047663146
-3.142595623,-0.960947992
0.245046639,0.927833319
2.9702568,-0.976359679
-4.325582518,-0.366847658
-0.816400864,0.689735681
2.125078726,-0.516436705
-4.2307462,-0.479449472
0.826742192,0.636676511
3.65491397,-0.849414053
1.743777222,-0.185216911
4.041825742,-0.638064993
1.354911378,0.239396121
-2.354312311,-0.725959498
-4.207575726,-0.469014599
-2.672090153,-0.856823417
1.73810408,-0.165033535
2.203174028,-0.585433065
4.051130868,-0.599761142
1.71567347,-0.142080629
-0.077484556,0.974631283
-4.365794736,-0.307670628
1.696712873,-0.132997925
-2.285646359,-0.674639773
-1.710894662,-0.134802716
-4.125513016,-0.537980221
3.189530518,-0.989188822
-2.125203165,-0.550664692
3.800116609,-0.787383068
-3.491386138,-0.919929281
-2.924774455,-0.976188482
2.504399973,-0.793497509
-1.525859384,0.054835221
-4.045087153,-0.589515172
-0.678296053,0.785638603
1.167216116,0.386495108
-4.2350066,-0.478879163
-3.19694551,-1.001450609
3.650219234,-0.913849607
2.946291606,-0.971917508
1.145128407,0.404714242
3.732822551,-0.846945511
4.775577548,0.009175831
0.650944479,0.763812717
-1.186863152,0.362947545
1.343684057,0.198150545
3.016781742,-0.973798246
3.548023884,-0.929554282
1.67959122,-0.14718458
3.154662938,-0.979045717
0.212923829,0.984293427
2.990752963,-0.994118171
0.914159346,0.565079748
1.279459693,0.278718308
-3.538749648,-0.934365323
-2.448316918,-0.759880107
-3.352781421,-0.99437234
-1.748024934,-0.167945624
-0.863892418,0.639528118
-2.246118622,-0.645383977
-3.930963963,-0.703945924
-2.906916261,-0.970710572
-3.815248273,-0.815381222
4.720865137,-0.005578923
-0.248098534,0.949012239
-0.21057263,0.972592788
4.359199402,-0.325174191
1.331499473,0.230455491
3.000785748,-0.986898353
-1.288556696,0.278919578
-0.995264639,0.546842586
-3.031651034,-0.977630716
-0.343659894,0.951787585
2.779353298,-0.925292814
0.041125245,0.97618552
-0.14957903,0.987356625
2.908894154,-0.959460604
-2.82792635,-1.00070677
-1.534017613,0.015525021
0.427580672,0.868907015
3.9764619,-0.665160235
2.355351632,-0.738430679
1.643537743,-0.10892147
0.803698654,0.69750929
-1.420669597,0.168741705
2.457972847,-0.774394046
-4.219559449,-0.489646833
-1.830341943,-0.266527395
-2.893251426,-1.013938555
-4.8940267,0.172557534
-2.362009622,-0.72039516
0.144771444,1.028141313
4.385410858,-0.328772794
-1.846676837,-0.281314362
-3.172958664,-0.968233038
0.093778725,0.992499953
3.602644411,-0.92478622
-4.354023055,-0.374080682
-4.68250837,-0.019630578
-0.902063308,0.642946621
-3.207046436,-0.997916789
-2.024412155,-0.451808511
-2.680911005,-0.874235067
-2.202022821,-0.594604858
4.305262625,-0.414707109
-2.901058947,-0.924825033
-1.461172685,0.12169192
3.806782735,-0.803026425
-4.127952002,-0.561360477
1.524149205,0.037020137
-1.279382215,0.300180945
-0.634224555,0.789301955
3.575958197,-0.973588374
-0.832565456,0.686784545
-4.846109217,0.113348956
-0.039463398,1.004273357
-3.055430636,-0.98242283
3.454565689,-0.957342017
-3.626499441,-0.925502198
-4.15733654,-0.523426563
-4.068861964,-0.601272242
0.032632213,1.005309525
3.676294919,-0.849129772
1.747363452,-0.195057216
2.846943402,-0.953339941
3.07563779,-1.005895089
-2.761198111,-0.92446005
-1.761120833,-0.210465062
4.501513102,-0.207598676
-1.106627134,0.453094594
1.335047809,0.225149591
-2.717853992,-0.902119065
-2.420210194,-0.73807637
1.736297851,-0.187181334
4.210307588,-0.483406065
0.784629444,0.710217771
4.719473881,-0.001116152
-0.75087539,0.763459198
-2.541686246,-0.822644722
-3.511060419,-0.9060025
-3.742797227,-0.830158492
-3.322132074,-0.984969926
1.442273042,0.136206633
3.492279662,-0.952644485
-1.973146579,-0.392803379
-2.488604599,-0.772677245
-3.513732222,-0.91788946
2.518770433,-0.811133515
3.50602864,-0.91652643
-4.513711918,-0.212610567
-1.706050399,-0.111135498
0.306073488,0.926939489
